eye_movement_freq,eye_fixation_duration,head_pose_variance,head_stability,response_delay,emotion_stability,emotion_intensity,micro_expression_count,blink_rate,speech_pause_frequency,gaze_dispersion,cognitive_load_score,label,sample_id,class_name,is_edge_case
7.012406391677942,200.02254442728344,2.598162940702044,-1.530016345411971,4.838024562111513,0.988446760265904,0.1268123419821508,1.9393985462258727,16.872263254977316,1.571753406107749,16.867926778983563,2.083013136651408,1,sample_000771,AI-Assisted,
1.3110958146311926,340.9906337282194,15.518721739637476,-10.663665113556009,1.08620935091928,0.7711993428571725,0.1936421044994911,8.03989274530177,25.413305008563103,4.203376438898921,23.807852359417844,0.7019490211323478,0,sample_001878,Genuine,
2.3402121352284033,151.9535913718225,4.53965144484716,-2.9519346316319464,0.926072663585815,0.9336393181230342,0.36174557863660745,4.461212997348497,11.560090855791632,2.5729463125522996,21.840618768676844,0.5881798192560365,0,sample_000915,Genuine,
3.0841211154569885,440.5022787417837,4.384071957618503,-2.917593867895244,1.618088024416875,0.7767968737290414,0.42776455947889047,7.059656669865438,22.041610069664216,8.076064339782636,35.11286744179577,1.015382117821016,0,edge_0015,Genuine,True
2.0625362016451474,394.31063328722723,11.423286381223738,-7.793053229416389,0.7115769501524987,0.8094396353413998,0.21575969277233004,6.534687374717793,15.943068596962709,4.602690212139925,35.50515163369445,0.5905157026793763,0,sample_001876,Genuine,
2.6796182009490925,181.47936973241337,7.122078844534375,-4.694490052587427,1.256203017323764,0.7696110879064936,0.17259544278072128,14.343386870265386,11.667259547894993,1.382228829658963,22.280116839967636,0.7170189038001209,0,sample_000937,Genuine,
6.967106435496097,215.50668300260196,3.3377160514324986,-2.0915942320614427,3.8330767580660905,0.8818995252297,-0.04381232320315723,3.138572667709905,9.740069952837867,0.6524572684014466,14.900501783859145,1.830388823013858,1,sample_001562,AI-Assisted,
9.533251985816056,126.50385581363273,2.8985104375787047,-1.783508185058508,4.704687869670032,0.8731270483498974,-0.05119858189363666,3.524941453673965,10.10654950605974,1.7992319444496443,13.725052495656595,2.1543790289509417,1,sample_000179,AI-Assisted,
1.6666986036529754,384.9041713487909,7.2486005940524905,-4.833827618005766,1.3706420463754585,0.8810618894871599,0.18479496399990258,6.251878504019318,14.944733785375435,2.939815514512442,23.625653247906726,1.0284484761398653,0,sample_001723,Genuine,
4.504514049717715,173.7856313858274,2.136399093413271,-1.2311371068192187,5.893923182398918,0.7647165752557726,0.07144318844354086,3.5838296050753202,9.847675834641018,3.191046672472747,16.923828780175096,2.596896416805559,1,sample_001472,AI-Assisted,
2.2380914738615654,224.88297704265455,4.8869157286407,-3.222687658394517,0.846979438589678,0.49130664005940594,0.46671151336920585,8.43622297100354,24.320161931004627,5.398544692373154,17.934006724141422,0.5938822441689025,0,edge_0167,Genuine,True
4.968157605540419,152.49820324237552,3.173770742603571,-1.9434383643213446,5.469591660670627,0.9439625917738805,0.010168871432200632,7.393286366282935,15.496777387999504,1.2081192268963807,14.957399924228772,2.2849612182250385,1,sample_001716,AI-Assisted,
3.177854894358437,318.12247149685606,5.357941481830971,-3.5580158619717652,1.9368968523148835,0.7121474550974513,0.29313777648739137,4.3157457101110435,22.217281487977413,3.912042436107588,12.711907705410518,1.3455064351599666,0,sample_001646,Genuine,
2.36320508135925,372.51026635188686,9.376308355364712,-6.3281284086484195,1.4728132939174852,0.6855665552915485,0.3606262695494908,8.147464644571668,8.179179547353169,6.120333756707795,30.309691380745257,1.0175788220334918,0,sample_001708,Genuine,
2.6485845477519576,341.5229693256167,13.070168591096973,-8.886980251518164,1.2902936318238514,0.6370635911524108,0.32651447834582054,7.374424414649344,17.35032583251969,4.331078098820818,34.650815418177956,0.7503401402652017,0,sample_000251,Genuine,
2.716863218694098,400.50483364475775,5.360221580538821,-3.5055295315099935,1.1192652938258785,0.7877519519791363,0.4410810906266577,13.168482198543344,21.488281188597632,4.0432739775548825,28.79554944312241,1.0089743482643296,0,edge_0009,Genuine,True
6.59305701577292,146.4046357624233,5.172810644161875,-3.336278550311499,3.6768785556646604,0.8103956866704557,0.06646910343199122,2.7481485456831103,10.272069425666714,2.229505699208039,17.345629603206014,1.686895286444169,1,sample_000602,AI-Assisted,
3.191829446699898,441.27188962507773,6.564982458691106,-4.4099600798733025,1.8100103600393636,0.596481394921947,0.2883239927953759,10.003922300956827,22.665519083006167,2.5986811547012905,27.373064767777002,1.0746130947033752,0,sample_001611,Genuine,
2.3357425753048617,458.41781871051455,3.8995059595208876,-2.5314398925889785,0.8520617143743195,0.8624624435996086,0.204879148391023,12.824152074495535,19.062188904501493,5.733268344009401,19.720633184066482,0.7823439638109393,0,sample_000486,Genuine,
6.780858748336161,87.13224817540149,1.7853209441412086,-0.9891193927240264,4.715608273577461,0.7720364685587121,-0.0665794807724216,4.995038341282325,17.24649762260801,1.4800841984869832,19.371898063295504,2.001968038116524,1,sample_000029,AI-Assisted,
2.693786016984833,258.8757674543132,9.209123134161848,-6.175792383353462,1.620845375327323,0.7293600355474981,0.253125755702044,9.12866167172204,11.274013485907512,5.797592999510536,12.6841600166025,0.8724308034154633,0,sample_000900,Genuine,
2.4729372901384505,440.80059487114545,7.1311276530000125,-4.717651850083517,1.5092444592241328,0.8230810149953086,0.1347622405406156,9.138983886681588,18.553811216834966,0.46095631890236954,17.533221733731263,0.9100744411068917,0,sample_000508,Genuine,
2.504243151975187,375.51102676195376,6.885626113041518,-4.624261790530138,1.7324880269461431,0.7774519642091042,0.3940221866659319,9.6205057555371,12.12313102050699,3.398542848427454,30.9840179629573,1.2306138373401239,0,edge_0082,Genuine,True
2.283846321098593,638.6319208736071,12.163462343668423,-8.320549647598734,1.3104873755107445,0.3928095144678289,0.4464517080502347,11.746039805870526,14.993419238107782,2.0596415201892495,32.09272130074467,0.9831857911806086,0,sample_000889,Genuine,
4.605008209994907,124.98261380860534,1.8632773863914187,-1.0235073170606812,3.2923569953955174,0.8895450312199111,-0.06701317289098821,3.4871384861796395,15.36060720886254,1.4808210260664927,21.032726801818782,1.4254001681522515,1,edge_0057,AI-Assisted,True
7.841763690302661,92.09595838318337,5.919848830429265,-3.874665722126241,3.262727012834608,1.001046763647095,-0.03194085275015929,7.0382266079506675,8.336534539615725,0.27503561562951495,24.843293489188124,1.541651456732418,1,sample_000792,AI-Assisted,
3.656889354794063,404.2720475380686,6.530766187214539,-4.321331631322026,0.797626519849459,0.47938144728280674,0.5164822826063338,13.221708716955057,16.109881912652103,8.487634446805632,34.271100775690826,0.8356074354273291,0,edge_0095,Genuine,True
7.50204685745879,231.2002670458454,4.908410735632015,-3.188343643277168,7.603280832576561,0.8108797439308764,0.1624286769041328,0.5856021698411163,8.111311633396868,2.189066039219624,19.928053987746317,3.2080847682619544,1,sample_000275,AI-Assisted,
2.7461672115807922,374.3793159465498,5.151749613974942,-3.3684025372873743,0.7392451666681009,0.6549684520063561,0.34590789419398354,11.49190546976588,11.934518017577533,4.229026530236744,26.799409384241617,0.6802967542600397,0,sample_000254,Genuine,
7.714128020130382,107.54457109273264,4.270331421775916,-2.720907098095137,2.2922590667864418,0.8765316496516439,0.1395516746151808,2.2197066181491927,8.309959723643633,2.6399456011045754,20.298627412998023,1.3095824995381238,1,sample_000306,AI-Assisted,
1.801022598277615,370.84696091124744,9.403521441820995,-6.363517067816808,1.5806946200907692,0.6289617830216787,0.32304417947124664,9.548779789666275,10.788071378426054,2.366699988875396,30.501727555511664,1.0947955121159987,0,sample_001783,Genuine,
6.38337974935416,127.11225948540833,1.6972354371151415,-0.9221859525186661,3.4760600238209935,0.8818904545298517,0.15757351022400695,1.152042078994078,8.929518349398831,1.393031767292032,18.856146268678124,1.4497553278906798,1,sample_001189,AI-Assisted,
1.8734632080258913,198.45299695532626,5.107185926842691,-3.369615785675211,0.8410104265349304,0.7117393292007204,0.2742658219288581,5.7349962951760185,13.142043052532744,1.2668718894223374,20.272965410776557,0.6269800498148562,0,sample_000759,Genuine,
5.046133032934393,153.11097054322263,3.08544530546614,-1.891444670391105,3.0635614864595366,0.8565107211090399,0.06289078189015218,3.2601945099732634,5.938972339185523,1.7104685714957444,11.117981953740623,1.5939313016821917,1,sample_000168,AI-Assisted,
9.681272144267416,134.19442276824014,6.838007913589866,-4.538114367283266,4.117441174227215,0.8785508304365409,-0.028130256224256495,1.390314495618916,9.50118476336716,1.172656796111012,20.10636313852394,1.9894242820227113,1,sample_000668,AI-Assisted,
3.7358738056643865,321.38031488757156,9.308869295674317,-6.233131443490572,1.2429873625837344,0.7440271652159763,0.3304841738735855,8.046025113810066,15.141354557112367,5.771937178671059,12.811560592890112,0.7721171658900412,0,sample_000184,Genuine,
3.329455569926151,363.1307913024396,9.212355004759264,-6.267370769274905,0.9707025831000405,0.5932142440752363,0.178848829405679,10.08357711551334,13.792501240533753,1.6472539782151912,22.04036365819213,0.7583789647150153,0,sample_000414,Genuine,
6.801664071218159,130.82722692080742,0.466034617976938,-0.03802128795418791,2.9614521414869173,0.8366474437133521,0.1518832173899738,1.4795268942269493,12.713027745328253,0.9769282424977268,16.166312487079097,1.3196785460364862,1,sample_001841,AI-Assisted,
5.070192617903013,301.5038021450262,4.637253619136251,-3.0040822253991744,4.881646402033914,0.931916770010801,-0.07451766458245532,2.951938101681516,10.350592217029387,3.729682640067959,11.520016125386391,2.1541434189601283,1,sample_001463,AI-Assisted,
5.714221395390185,279.95158341221844,1.1716397752141896,-0.5668896031207734,3.7924294653371446,0.8284940683261777,-0.07273463004932343,0.6498885395167644,9.868049300580065,0.9870467679396112,24.276249083934022,1.74780158726467,1,sample_000111,AI-Assisted,
5.431649826552879,186.56332795430353,5.257708300622608,-3.400666862554975,6.608267491111627,0.985414768124313,0.019988496373107623,5.051041233692923,13.838259328281415,2.0926822537646146,10.661776442873084,2.7385247741537255,1,sample_000742,AI-Assisted,
2.204985480692834,167.3838957819429,5.415659248943236,-3.5667821832132125,1.2297116185542598,0.62908193963738,0.4177230430367358,6.074276085636697,23.734374750929515,3.6051418587263457,30.694566461216976,0.9114043453640872,0,edge_0110,Genuine,True
0.9636629381067063,468.90535557582155,4.787199734262651,-3.1125244706484496,0.8451686184637213,0.7401968569847653,0.28081711010141197,6.63946937865284,19.015708142163177,3.1680665551468636,23.138146422345176,0.738700439851866,0,sample_001271,Genuine,
6.17614500666346,239.32704706538982,1.5136622981082557,-0.7832567323981168,6.444581012184995,0.8975783211097698,-0.08720296378771072,3.2286210947081164,10.133351488356272,5.002057206995878,15.476514680213292,2.8752866395052483,1,sample_000618,AI-Assisted,
1.7726701684189616,334.8062509471476,11.04807718190832,-7.5949766039996955,2.0127038539311926,0.5339683726509685,0.17342662052380833,16.317023703972872,21.5949417895999,3.639668802243693,24.67910272793818,1.3129429362302323,0,edge_0104,Genuine,True
7.131700561454796,124.60546813480747,3.662671603464873,-2.3278073682953577,3.210177942901634,0.9522418630751261,0.14793253050687655,5.445131744846956,14.247527796624437,1.5044066860722611,13.516240235479922,1.4608276680742527,1,sample_000354,AI-Assisted,
0.672576775179289,306.84498897996394,7.552087145948179,-5.05949670422643,0.524987547308493,0.8755227579141215,0.1646859921289851,6.077794272171237,10.729933808628246,4.995445315895194,15.617332341736713,0.6334630138299321,0,sample_001964,Genuine,
5.24071341626746,155.55686637546268,3.589521486172235,-2.2584273345538977,3.460429899592516,0.855042838751639,0.008149089860947922,0.5034479087318814,9.872289347668735,2.7554211746289905,18.05703312291819,1.7057051098101739,1,sample_001541,AI-Assisted,
8.28486713652113,148.24049124546733,5.779417220643824,-3.7481952849246527,5.903541870097563,0.8650054340830344,0.013310705857810523,3.962324827982218,14.834454405685916,3.936125488029235,12.716936348715876,2.6712092961270586,1,sample_001033,AI-Assisted,
5.9782276056388834,240.29684325970402,3.4219219508572083,-2.102401761403733,5.376051031199706,0.7626357015564432,0.10436660118783891,7.218333461042641,8.251977328905477,1.813166905603736,14.450516584385912,2.339447923199701,1,sample_000746,AI-Assisted,
4.172007710306126,153.88578337820647,3.4158752765748464,-2.1231476244493717,4.801908715478958,0.7886128571871976,0.11592977286033931,3.5655659477961525,15.951957954551736,0.716060221057374,13.260338604811935,2.1708827176488024,1,sample_001317,AI-Assisted,
5.445320850880058,90.77747326071906,1.6933815634432214,-0.9304910551172852,5.2296287998362505,0.808656131069179,-0.01353866383436847,5.460633173464556,12.117747482100116,2.320742030446616,18.17682861182444,2.233704984398249,1,sample_001830,AI-Assisted,
7.6788622990563145,288.42097118662423,2.673496533187931,-1.6132761500284643,3.347400091320271,0.8307249161958293,0.11454101751960916,4.685614211080326,17.664206607825758,0.45260287896904566,15.957088763345265,1.5185552019759214,1,sample_000817,AI-Assisted,
5.049102441740317,178.3984429901991,4.104593609132449,-2.5960147124955655,4.230511051855995,0.9625112002567502,0.16343071892435873,2.8390865413908424,9.121327648847465,1.6812866540360258,11.295083306627928,1.945667800101969,1,sample_001670,AI-Assisted,
7.707289575811816,216.28188033709387,3.643669941161562,-2.2813634643455307,6.64143024202438,0.8979541897641059,-0.08967710198767659,1.4031499096454922,12.2561713239735,3.4313503876057028,13.070142501062467,2.8571466504907836,1,sample_001788,AI-Assisted,
6.644410522875015,182.08837120299717,2.2758393419954266,-1.3072484527770873,4.833368968471768,0.844523065519919,0.07904957301415427,3.4597290150774356,10.825713761562021,2.218283371339397,23.081246456550264,2.266658532327854,1,sample_000408,AI-Assisted,
5.363527825670382,131.9885081824847,0.9608881304618085,-0.4173317365201325,3.6652399144450407,0.7899210554593566,0.15566127222321224,1.7398375600480849,10.110626177815671,0.36283593222053,17.376083337070575,1.6039469226534335,1,sample_001694,AI-Assisted,
7.300715560353255,263.5758667238751,2.446503728713912,-1.4393967540711414,4.8513123974262164,0.8948025678117166,-0.03714048902391551,0.5887182250013173,15.741754485685794,2.4977317421180523,20.928334942870492,2.133160606053675,1,sample_000096,AI-Assisted,
1.9132607555870815,552.1271291284557,10.680201284396338,-7.30044966904858,1.003773691770233,0.6411360366525911,0.22551581359244255,8.521842770685824,21.117456020332366,0.711236706466267,36.78530350707399,0.6805068818014244,0,sample_001461,Genuine,
7.9844325764673965,172.12734821541392,2.419751589611498,-1.4070918596010789,4.133659328356879,0.8413784766062223,0.060160203218875385,3.315488924616964,9.124558937692447,1.9611561130604844,17.905742207617244,2.0135163773992435,1,sample_000422,AI-Assisted,
1.9203400219499016,437.0802623810158,5.8351278558327815,-3.9049788540920325,1.5651681261667738,0.504134085203803,0.5130647941052615,12.524315556425123,14.915381270735143,2.177200290366947,17.744726942540186,0.8608709585731972,0,sample_001401,Genuine,
6.827204026717932,251.41323607444178,2.950011047650713,-1.7738440288049406,7.035634392155447,0.757230645105357,0.07985080088341545,2.846752446510064,14.11369046489405,2.3273184271296365,14.614693438013486,3.186540626685707,1,sample_001845,AI-Assisted,
2.9164057932893974,577.3398700667602,10.11581588913932,-6.847796745511542,0.9017933723576992,0.7613151140759049,0.16071947161487032,12.149752218327034,13.566605426299237,4.832955797595991,30.60273214770443,0.9661701928584375,0,edge_0028,Genuine,True
3.359293063313979,238.26481601641103,9.585022388319889,-6.496553648203186,1.25067393556113,0.6235927889645425,0.5139626873021078,11.376859928810386,13.540432877773169,2.214748325765896,21.005180025504337,1.0193104824225574,0,sample_001001,Genuine,
2.370196346791328,335.38804720132987,10.083982344568678,-6.877841227455257,0.6938023731940078,0.8849752003080483,0.21813209461488442,7.764440738319291,13.059614076979122,5.504751594596999,38.71695916928836,0.5080235155757007,0,sample_000741,Genuine,
1.509699257497837,299.8021928024338,7.292070734447852,-4.912232454247769,1.1917659238328637,0.5175391463417364,0.3457535457712043,5.7389900909576195,16.96049064458889,4.255297039561392,19.382787747951394,0.8440037182708264,0,sample_001732,Genuine,
4.741437396275138,218.2064507855684,4.974735575408503,-3.2446064731644566,4.7637095470104,0.8434914263076728,0.010964308444466553,1.6405293520408901,14.465924648947373,0.6177725611118108,17.232995275692673,2.0912300455620954,1,sample_001075,AI-Assisted,
1.6769082966491036,284.7181028813508,9.223657026801414,-6.266251280712511,0.3873993457336232,0.7933232603799498,0.029525074409276347,4.322224619188484,22.00042824641578,2.583731116812947,15.206407507016625,0.4089297208869179,0,sample_001993,Genuine,
2.627693564454894,388.46539693650595,8.79595658476848,-5.925051847142106,0.6617567559902996,0.5766371261901585,0.2598338299889692,7.2908201681914635,21.24122025124497,3.5567338220134466,34.17326758244248,0.5714556677377185,0,sample_001337,Genuine,
1.8575698238517728,456.9470251108437,5.663912489850889,-3.7299888905762324,1.7068783619873436,0.7956631157354248,0.377834260954487,10.296432097924399,9.370234639997365,1.1203727227780234,26.310215902705373,1.1739228584813346,0,sample_001626,Genuine,
6.021669384802941,243.77877842184955,1.9181657973949084,-1.0588835554283724,5.255419134111665,0.6422462230098109,0.05340927343560031,1.1248362679368618,14.089062469537978,2.3516289517284816,9.94943544400152,2.3428357013264947,1,edge_0133,AI-Assisted,True
5.696566254779797,119.36583150260337,2.3997717250036947,-1.3937939639909094,4.112904526027679,0.8221802307201573,-0.08592771899300536,3.3045513844258463,12.060798929865944,2.324080102356951,15.185103075987321,1.9633398156482944,1,sample_000247,AI-Assisted,
2.802787993197625,305.76659693206886,6.925405749050862,-4.650051161194137,1.2777551540955456,0.5769608788096332,0.2496118747561085,9.167264328698948,16.026897782986424,4.6151832490122215,24.127161345167234,0.9797082972179806,0,sample_000073,Genuine,
2.66004486560397,306.1344213700014,7.613697127346163,-5.0997060354372525,0.7115476297773887,0.7301804643502534,0.1807367085411253,7.7818542095991825,19.860164971120625,5.363663711258001,14.564724858157348,0.5413886530303782,0,sample_000552,Genuine,
2.8665476741905813,536.2656363366282,9.643832807943694,-6.605884192575068,0.4812157702396222,0.6783008849257515,0.2167775093434989,6.7029508803463775,18.389205577918005,3.4465070543669047,32.899242514407575,0.7863989829325089,0,sample_001616,Genuine,
4.107404223172935,379.4620961436052,11.328709562122565,-7.774529628976603,1.2498724050422512,0.8706942993051957,0.3039275480185067,4.669346474833982,14.621075517376422,3.9068209505545473,26.272536406147747,1.0711653086924218,0,sample_001194,Genuine,
1.9749400031893805,360.72304055435853,10.719341195350955,-7.293081207120681,0.9034604003915164,0.816068423731684,0.29409286588979555,10.340615914785442,16.01700237882935,4.51738467144172,27.813775740633208,0.6000933680320655,0,edge_0190,Genuine,True
4.689010195734432,86.56528243164327,3.139502683882244,-1.90817626955184,4.702641498769869,0.8073514474266603,0.19728085798988035,3.897374989452305,11.134224179306367,2.7709433988029186,10.707351285260957,2.1646853924338774,1,sample_000555,AI-Assisted,
1.191010710038424,203.7215527093853,12.070505518069181,-8.286866900029324,1.4670724347588044,0.63873443147799,0.2533421512548736,2.371151601001433,21.48475817033548,3.695719670575423,37.33390872192536,0.882500226799992,0,sample_000744,Genuine,
8.268202459059298,208.73898986045018,2.8719037757196157,-1.721526989028143,4.163883095832309,0.8814774451353853,0.08681539926751664,2.1622752302931096,7.639033935950756,1.0117411334176003,15.756853436857515,1.9031712075575822,1,sample_000979,AI-Assisted,
4.854024200936007,303.4011758420454,6.688121700504596,-4.389136872780112,4.220824454187716,0.8482049153657175,0.1038404764239157,7.339630814710532,15.958728743306956,2.70577782792345,17.042581772238428,1.8702120637863169,1,sample_000100,AI-Assisted,
4.121560414158993,198.8998989806964,10.820463666397094,-7.364658223382818,0.5751744856831431,0.8060240499171999,0.3145571045638032,11.242843681041009,18.25695819939293,3.2415178248416696,30.41676790764413,0.5450786344401282,0,sample_000507,Genuine,
5.739059315960664,169.81477499612535,2.877362881065735,-1.7421843974949107,5.0841886677713415,0.8843699276540472,0.07673223087048647,4.7767848812973535,14.708161892026544,1.1496089128156097,18.73213226246905,2.1099334235483105,1,sample_001936,AI-Assisted,
6.8922347897877785,170.29136571057262,3.9289114571070765,-2.4958664145697886,4.3836072880912615,0.8078515208656153,0.03318373651513068,0.24357041982285044,6.039759957072348,2.4490628504858725,10.685835971449642,1.9272035499486888,1,sample_001762,AI-Assisted,
2.299479533686835,371.8120107435917,6.252955899716375,-4.1430559881175855,1.7697205177741575,0.8010408392017228,0.1952930529291966,8.011385592132125,18.60699950979064,2.021005901481756,20.764599030082962,1.2356634429426805,0,sample_000485,Genuine,
9.41064337435662,188.04036910308292,3.138502786106353,-1.9243768410886004,4.178494131553353,0.9139500213841015,0.07528777663275626,6.654298957955223,12.531220159315097,2.920788472604077,20.231643660192884,1.8196173329510201,1,sample_000581,AI-Assisted,
5.988250531300042,156.45574576858294,4.144278137684986,-2.626300159890439,5.804560712532856,0.8007072892211474,0.1291020945836916,4.146670106085745,10.965142039671422,3.0319250407959943,21.56412304474874,2.722888532979885,1,sample_000350,AI-Assisted,
5.9482783983315395,116.91375893801509,3.508550124397858,-2.157676947864764,7.1551415407849435,0.6702355517117442,0.12805128200778676,3.259251318068979,16.328579739867298,2.3566692948307284,20.655064284264768,3.000315330947185,1,edge_0131,AI-Assisted,True
2.511196091351858,397.939746901744,9.812369539008506,-6.63900535331614,0.48973007716010114,0.6751661116827129,0.1558898093206343,10.267548253869293,19.280205673508434,6.216160745438112,34.91774846467504,0.4681906677144765,0,sample_000719,Genuine,
2.5404326988083743,245.81224018604823,13.111837612515258,-8.957697584719885,1.4494267042829612,0.3589623518136006,0.5064531908916504,8.178368846894939,16.583462959730713,4.644019891973823,32.839796077221536,0.8922808657804855,0,sample_000807,Genuine,
7.253336402590785,185.6883475228401,4.762431299360954,-3.087406149205146,3.2872923953895103,0.7954613273506672,-0.03168771583511207,3.666764327039088,5.738970653242939,3.769376557240597,17.737578984913213,1.5305931163861932,1,sample_001883,AI-Assisted,
5.812571408689093,297.9133235954671,2.1628921151704534,-1.2214845947704065,5.263881858742006,0.8557639795600201,-0.0331262213446363,1.7610602339089232,15.93072784275774,1.6047368968082962,14.745517776050132,2.3266925011462267,1,sample_000070,AI-Assisted,
3.0380802238565554,335.5477679120074,11.379147210854407,-7.752003106546604,0.6237066618518029,0.6423189819240216,0.29880692891524024,5.4574965520408485,12.827939099520304,2.7783545864503028,27.766676474131664,0.6872072656551441,0,sample_001699,Genuine,
7.9267143337566655,134.20874126396063,7.068088553840417,-4.663152438077265,5.249533682458179,0.8990980682914455,0.20489889663493904,6.39760879578062,17.815324664293005,2.129687440527518,17.617547488654516,2.2568045643988617,1,sample_001455,AI-Assisted,
1.5762578997426824,403.2323785764095,10.750593365992984,-7.242108510062296,1.2843844485131233,0.5868290049449377,0.3130562549825826,5.510559424718556,22.235541069652584,3.497063194276756,29.552577359520978,0.8631168710128378,0,sample_001347,Genuine,
2.4503655059602027,371.8446067270649,9.20113011089228,-6.1820834613595865,1.3629445017509094,0.6370953814375591,0.16781665823114944,7.416742862429322,15.776035298844477,5.3493299409360064,16.14214623087503,1.0135958405422394,0,sample_000303,Genuine,
1.8689345394208017,283.873202113155,7.90228874536661,-5.370017123733601,0.7398353189715171,0.7474665459034204,0.21168160914216294,7.693136822047978,11.97733192927225,3.473305879247436,25.164811110182747,0.5245754195527903,0,sample_001391,Genuine,
2.9103037210986047,334.03356709275175,5.597500152650012,-3.6816761088297336,0.7490584557798707,0.8951703143353454,0.10478020327384496,8.079705268084938,12.595368135300074,4.07848042009034,23.56926507090462,0.6250083489093909,0,sample_001090,Genuine,
3.0521320682243203,321.6317812233881,10.427873555075733,-7.098108788920836,1.3914275491074224,0.5909451434128136,0.23866338933299472,10.006501771254943,12.715392377820304,5.104814192570865,16.232852527957206,0.8974800359230077,0,sample_000420,Genuine,
6.643788446740677,266.468911633761,3.3225635162884593,-2.030020018451308,4.780373533502866,0.8671042367632965,0.16888900413137087,6.575955586425848,15.227141276377427,2.4092978198172097,17.35616826993236,2.0688538736558653,1,sample_000599,AI-Assisted,
7.00601951629276,210.6774751632405,4.810349513946622,-3.0849966069930765,4.839390063787989,0.9312776873859525,0.19435347766665156,2.6923213728906794,15.632816545140468,1.1676689485039657,17.979592403650685,2.2184551686127,1,sample_001000,AI-Assisted,
3.982196108374756,207.70663278533334,9.093708273679411,-6.1815559017958375,0.4996642910305956,0.5634654762064835,0.2707205856884952,6.157567475875775,16.06847615211784,5.6594822016088955,29.98738564139891,0.6211210689298137,0,edge_0024,Genuine,True
2.0717415827486194,520.0409966664274,5.712181469894766,-3.8635613173634464,1.6717895470804691,0.5890987006135068,0.266720493033308,6.482516079960782,23.293551746850536,2.610717306380006,20.047174054157246,1.180430975457721,0,sample_001951,Genuine,
8.901335076210817,243.70999292313147,3.0020810735154924,-1.8187827014513958,4.354909241785233,0.9758761799913194,0.013249359258463156,1.9360060753433341,13.016317499507005,2.97945280429884,14.699652537410744,1.9245466086932426,1,sample_000999,AI-Assisted,
2.897243713567759,419.03740840991446,6.802847988227399,-4.558671552794729,1.0761486969628624,0.5427396531135164,0.4409164253446428,7.519939633340401,17.672368018913776,2.9226983936642377,17.926572242557953,0.7686626986598448,0,sample_000450,Genuine,
7.008211307168565,218.414127229358,1.1848473136035045,-0.576961308109968,5.4644806112065245,0.9051663177922735,0.046469219452945465,1.9890885875752615,10.561936402678006,3.551088340224004,19.812035857896294,2.477956907749544,1,sample_000290,AI-Assisted,
2.192271657330733,348.5727632285881,5.862833352250095,-3.8818166931117637,1.4357319405195588,0.7050259072339118,0.30910313120652594,9.425617914946722,17.78426609728888,3.4903087171200964,25.40755656329316,0.9937260299178848,0,sample_000109,Genuine,
